,ID,Model Year of Purchase,Age Bracket,Total # Children In Household,Children Under 6,Children 6 To 12,Children 13 To 17,People 18 or Older,Buyer Innovation Tendency - Statements that Best Describe You,I'm Curious and Open to Experiences,Luxury is Not Important Unless it Has Purpose,Driving is one of my favorite things to do,"When I drive for fun, I mainly prefer to relax and listen to music or talk",I want vehicles that provide that open-air driving experience,I prefer a vehicle that has the capability to outperform others,I prefer vehicles that provide superior acceleration,I prefer vehicles that provide superior handling and cornering agility,I prefer a balance of comfort and performance,"I prefer vehicles that provide the softest, most comfortable ride quality",I just want the basics on my vehicle - no extras,"I prefer vehicles that project a tough, workman-like image",Vehicles are a 'tool' or a part of the 'gear' in an active outdoors lifestyle,I want to be able to tow heavy loads,I want to be able to traverse any terrain,I make all large vehicle decisions with my family's best interest in mind,My vehicle gives me a feeling of adventure,My vehicle is my sanctuary,Fuel economy is a leading consideration in my purchase decision,"I want a basic, no-frills vehicle that does the job",I see my vehicle as an extension of my personality,Price is most important to me when buying a new vehicle,I will easily switch brands for price or features,There are lots of different brands of vehicles that I would consider buying,I want a vehicle that provides the quietest interior,I want to look good when driving my vehicle,I want my vehicle to stand out in a crowd,I want the most versatility in my interior,I would pay significantly more for environmentally friendly vehicle,My vehicle is a reflection of my achievement,I chose my vehicle to reward myself for my hard work,The brand of vehicle I buy makes a statement about who I am,Your Involvement in Purchase Decision (%),How Likely to Recommend Own Vehicle Brand,How Likely to Recommend Purchase Dealership,Overall Exterior Styling,Appearance of Wheels & Rims,Appearance of Tires,Headlight Design,Overall Exterior Workmanship,Sound of Doors/Trunk/Hatch Shutting,Overall Driving Performance,Fun To Drive,Ground Clearance,Riding Comfort,Maneuverability,Road Holding Ability,Handling,Overall Power and Pickup,Acceleration From Stop,Passing Capability,Overall Interior Styling,Interior Colors,Overall Interior Workmanship,Quality of Interior Materials,Instrument Panel,Overall Interior Design,Ease of Front Seat Entry,Front Seat Roominess,Passenger Seating Capacity,Interior Storage,Interior Roominess,Cargo Capacity,Cupholders,Ease of Loading/Unloading Cargo,Comfort of Front Seat,Driver Seat Adjustability,Driver Armrests,Seating Versatility/Stowaway,Overall Performance of Sound System,Overall Quietness,CVT,Smoothness of Transmission,Overall Impression of Durability/Reliability,Overall Safety of the Vehicle,Overall Thoughtful Engineering,Placement/Ease of Reading and Using Controls,Electronic Displays of Information,Usefulness of Trunk/Cargo Area,"Flat Tire Preparedness (spare, run-flat, etc.)",Safety Features,Front Visibility,Rear Visibility,Braking,Overall Value for the Money,Price/Deal Offered,Future Trade-In or Resale Value,Warranty Coverage,Technical Innovations,Level of Standard Equipment,Fuel Economy/Mileage,Affordable to Buy,Overall Environmental Friendliness,Overall Brand Image,Reputation/Prestige of Manufacturer,Past Experience With Brand,Dealer Location,Dealer Reputation,Overall Experience with Selling Dealership,Overall Experience with Service Department,Advertising/Promotion,Advice of Friends/Relatives,Magazine/Newspaper/TV Reviews,Overall Seat Comfort,Overall Interior Versatility,Overall Image of the Vehicle,4WD/AWD Availability,Navigation System,Discount/Rebate/Incentive,Towing Capability,"Interest Rate, Credit Terms",Leasing Terms,Audiovisual System,Ease Of Customizing,Engine Performance,"Connectivity (WiFi, Bluetooth, etc.)","Interactive Information System (OnStar, mbrace, iDrive, etc.)",Driving Distance on Full Tank/Charge,Family needs changed,Previous vehicle was damaged or had to be replaced,Wanted a vehicle with a new image,Impulse - I just wanted a new vehicle,New model caught my attention,Previous vehicle too old/needed repairs,Changed/Moved to a new location
Advertising/Promotion,-0.0224733080539,-0.108180759346,-0.145718439103,0.081480393738,0.065031227289,0.0486168017334,0.0315952591776,0.0207078375053,0.0456383942075,0.155725951786,0.0737526328807,0.25773223139,0.23584874872,0.344314223478,0.313846598346,0.308242654846,0.268042599024,0.255020752675,0.367111609885,0.191945703517,0.372048551968,0.28418808951,0.374418902803,0.349945714286,0.17851936768,0.333573466418,0.311333602142,0.180329279638,0.212690999607,0.277606198198,0.298079199621,0.126987734233,0.0936259428607,0.254044725077,0.324392274475,0.321372618161,0.325867634245,0.258123877669,0.390095086542,0.343859302286,0.33067449648,-0.0380383764869,0.175700971237,0.181324612278,0.313525409065,0.406455722198,0.457061359736,0.412107520228,0.280726509525,0.38799780817,0.19555104786,0.264284249781,0.456017068133,0.290372130867,0.279064612054,0.282541860349,0.258511028642,0.312441063849,0.375129068105,0.341886070758,0.35039115455,0.409532971343,0.307068728053,0.328953921794,0.37799993582,0.325322487464,0.371810408311,0.353373475305,0.422407375908,0.406247180426,0.380427619372,0.377175175976,0.434228639404,0.387349328418,0.277101468553,0.329892392396,0.414926052486,0.459119132228,0.397229698183,0.387887073178,0.475509773572,0.384469136171,0.222691986855,0.21267391616,0.278287743182,0.377980039302,0.445086704586,0.355397368297,0.479681763146,0.236632338298,0.232607796614,0.29720094455,0.273135998623,0.228722268407,0.28377299489,0.413702305965,0.361820649459,0.433039912788,0.396425973983,0.263502908644,0.270675166919,0.378049244592,0.407989691022,0.388607851285,0.336282014608,0.50406518296,0.478841018509,0.432078403808,0.470283351774,1.0,0.466207834095,0.514074748598,0.309596797876,0.402169565859,0.409499728014,0.434995685362,0.423220558161,0.493382595127,0.536261035325,0.48950520429,0.465061397621,0.439610609464,0.523195826242,0.315322781239,0.327163174122,0.503421975836,0.336825487516,0.0169586651362,0.0188594433906,0.0488301633003,0.00719693354423,0.0246359751059,0.0194988746938,
Advice of Friends/Relatives,-0.0641146639102,-0.0836334481642,-0.257375207609,0.0552601335996,0.0698010561929,0.0272171117581,0.00258450549865,0.0232313995979,0.0308250746857,0.161068341439,0.122934649581,0.180219824834,0.21321214861,0.2813395465,0.25440777497,0.237540829081,0.203405582266,0.217355443266,0.318669121523,0.236490991247,0.339895504125,0.288587858598,0.361452432249,0.360667339468,0.21150417489,0.312990489309,0.290299236276,0.197012461552,0.247897020875,0.24959968708,0.275316171064,0.175326041784,0.156675221093,0.200431106608,0.279953777296,0.2448998406,0.271643643455,0.270073263178,0.339969928961,0.295815022047,0.288092693442,-0.0085319161725,0.127371462414,0.117943036731,0.214476212661,0.279394209715,0.32187238276,0.305285029026,0.185963401701,0.256685719486,0.162589702108,0.184369346498,0.373432619771,0.240481356461,0.216490826499,0.213401363326,0.204063979948,0.214263733868,0.263591518588,0.23570032486,0.241617001325,0.28041062819,0.207855198806,0.226332569842,0.266068398601,0.228594226342,0.271564585377,0.253644698746,0.353431832175,0.346589170246,0.311964741758,0.324533822787,0.351847083567,0.331010008847,0.21686002323,0.244652242927,0.293409709511,0.356403051096,0.28934876178,0.271968197806,0.370171606836,0.291830135374,0.210934713147,0.18261036105,0.215480536804,0.280527013986,0.3279181291,0.301392565873,0.498333013356,0.192862394671,0.196615254144,0.252390860533,0.220864385782,0.200778781443,0.208549461967,0.309806536228,0.259703337666,0.306365979716,0.278655547001,0.224351220143,0.229057503826,0.314089654442,0.289690891672,0.29760789937,0.226026557087,0.345068398221,0.347382403542,0.29389096194,0.307733640682,0.466207834095,1.0,0.593089679309,0.238070883379,0.29916536441,0.292058352654,0.457004872045,0.36624493543,0.318177218693,0.526953494107,0.33635368299,0.389477826616,0.325527601032,0.51193042808,0.242809565693,0.259902960794,0.372246258919,0.265798428031,0.032312965213,0.0534147839009,0.0498148610874,-0.000554547745877,0.0290529511684,0.0205407389838,
Magazine/Newspaper/TV Reviews,-0.0180682262823,-0.00426541333079,-0.133736122874,0.053183793948,0.0618096077456,0.0263669501911,0.00733350802101,0.0120155146872,0.0641474841639,0.198352733243,0.119840260258,0.227860767715,0.186184437808,0.283887659508,0.318115804644,0.289792952902,0.2576967061,0.227345152685,0.235469343693,0.18079121976,0.342659081182,0.301695361583,0.361054773264,0.353713518291,0.206220500294,0.331122659536,0.29775542269,0.144027731012,0.193962968757,0.279153740778,0.206571898842,0.160551680829,0.146439257675,0.221208299131,0.287153079508,0.305831063151,0.318254373047,0.29246887706,0.344904485258,0.304955068899,0.326514498523,-0.0104993631051,0.144524889652,0.111912036949,0.280046715184,0.363234735346,0.382918871385,0.381258919959,0.279986027023,0.362787590781,0.191010515343,0.242776530366,0.383932210273,0.226413696562,0.246051910646,0.247628696829,0.237751487758,0.272402164948,0.314415928319,0.303690800717,0.313653260807,0.337521400639,0.287549964132,0.296981062443,0.341719712312,0.303269962022,0.288200612313,0.273695149814,0.345543803945,0.339431898933,0.306359566976,0.331371875233,0.372409525547,0.333566921177,0.250794053192,0.279234357259,0.340573254912,0.385639892462,0.336709832822,0.315366646452,0.360363566143,0.326643876478,0.239253599159,0.19655556509,0.29529297465,0.341661796425,0.379006634613,0.318862894619,0.524737332611,0.208946947356,0.212002850378,0.244600460697,0.229937330315,0.191676591171,0.189911848086,0.318066854456,0.255113683016,0.371182374584,0.333371493989,0.196205320318,0.194961671551,0.320244679243,0.303972928959,0.308531620877,0.255698700033,0.363168264601,0.332559378515,0.287768213449,0.311334776518,0.514074748598,0.593089679309,1.0,0.262189265788,0.335497761577,0.312654138441,0.469513550055,0.423165533946,0.309447147552,0.527164094032,0.304330371872,0.353782643946,0.375162506589,0.530563126487,0.276873557646,0.277063677785,0.425462250068,0.222792539151,0.0221075120437,0.0107317114019,0.0775086806135,0.00604234461657,0.0229329828005,0.0223708063883,
Overall Seat Comfort,0.01403493998,0.0384018278084,0.0283442006174,-0.0458047198233,-0.0288031534472,-0.029617173848,-0.0267671709816,0.0245125351778,0.079062329881,0.18923367186,0.0240934652733,0.2674936132,0.261681191248,0.2236442737,0.279452121475,0.299318632401,0.359867780691,0.424957350458,0.352851300331,-0.0787964884268,0.112075850973,0.113481809726,0.0895750944911,0.108183862792,0.153330192037,0.3046419077,0.263436676105,0.12050312157,-0.0755288984824,0.280265876158,0.125083896804,-0.00460127305084,-0.00338680605227,0.335058665148,0.296021841012,0.283150692615,0.34205488424,0.105358571078,0.246343930685,0.244585040667,0.215107867835,0.0580944589004,0.268012610045,0.221176149325,0.509841682755,0.42559252494,0.423061451775,0.462185898007,0.540696510978,0.396173928084,0.562176236529,0.529742216777,0.437980338442,0.696883484038,0.629121395059,0.617255052023,0.635785072413,0.55993438882,0.525669726989,0.53660799648,0.616016226678,0.545056603871,0.63362121975,0.649343890522,0.618947320743,0.642674948303,0.671179611028,0.704555370733,0.542190577267,0.576863470273,0.650528532243,0.524922445781,0.525056503882,0.562701146211,0.918610086676,0.7508326445,0.578052969601,0.545341381547,0.591664809341,0.617458144257,0.423637495166,0.592519441076,0.539453816368,0.531763217365,0.551676559687,0.619920516308,0.543076419229,0.542777632733,0.390306395973,0.537613007916,0.589673863899,0.562217822048,0.592430756857,0.433812905333,0.383946361097,0.400159923679,0.480516796325,0.499438684175,0.549738957195,0.385689747108,0.376673338706,0.376272971272,0.451546761238,0.461502799522,0.317393611704,0.338407632407,0.455045762552,0.454182582964,0.457921082622,0.309596797876,0.238070883379,0.262189265788,1.0,0.697422853574,0.506862961028,0.271065814082,0.368261835675,0.352102134896,0.264668692098,0.318993727355,0.177665637751,0.491453972113,0.306202772841,0.57799159109,0.479998037233,0.394730674052,0.442485952281,0.00184874937455,-0.00333973174282,0.0792264840949,0.014315145255,0.0119060443643,0.00841769314961,
Overall Interior Versatility,-0.00779246295616,0.0432850050132,-0.0295482332868,-0.0157747082,-0.00172594977094,-0.0111747701066,-0.0147579300422,0.0151620024113,0.0973648608452,0.216838236161,0.0559047248008,0.293502580088,0.262277383266,0.307574155584,0.326290589993,0.337594441154,0.375889829409,0.400024049072,0.352703617553,-0.0127060290425,0.213290204506,0.197677082221,0.188882254189,0.197819157982,0.148678183404,0.365301435532,0.319546630666,0.132499749734,-0.00230171664539,0.33395214393,0.153649329008,0.016366043743,0.00736283346067,0.32013620384,0.347307461662,0.351092544887,0.468871353465,0.187023043165,0.327851456049,0.311053108941,0.299747071732,0.0356159165921,0.267005257709,0.220168713928,0.53014185223,0.496725500709,0.508012945886,0.52528067351,0.545490703398,0.462396722087,0.467209843623,0.517323885482,0.519938588959,0.569397589998,0.573175137891,0.565693278774,0.560683120269,0.554806485473,0.547192486453,0.551685689369,0.652178994079,0.607154310557,0.655655398197,0.670954080543,0.649563391563,0.674460491603,0.647829237761,0.641745232002,0.578096674541,0.659162097689,0.647987605628,0.609255993299,0.566526569843,0.647876495187,0.686932248096,0.698707041415,0.61499412789,0.698952546893,0.61280057728,0.599640329892,0.502075726308,0.585611129632,0.502330710675,0.458994633924,0.554471554596,0.618021489722,0.59296930335,0.609210252153,0.426654318409,0.478846620081,0.515115137041,0.516882930878,0.518797086769,0.396346063912,0.35544819204,0.444701171105,0.458423117194,0.571120208371,0.590896948729,0.361294278219,0.352372958912,0.439296639556,0.506974602467,0.505504478151,0.362609093273,0.386357611596,0.463256507274,0.439866472447,0.451749194923,0.402169565859,0.29916536441,0.335497761577,0.697422853574,1.0,0.556944198651,0.344099901935,0.416891994257,0.357262003917,0.367263351597,0.335863524221,0.248746951332,0.562936237401,0.408936808896,0.536246510571,0.499698061811,0.500959717264,0.441625729982,-0.00112037467425,0.00714120296737,0.085017426852,0.014154705265,0.00558971740804,0.00696201711201,
Overall Image of the Vehicle,0.0214768992363,0.0333010544012,-0.0182281082844,-0.0325581884455,-0.0249890202927,-0.0272447458914,-0.0206592617047,0.0183716917277,0.0953193060502,0.183057189426,0.0183771315153,0.293288694922,0.264229087522,0.28245008917,0.339377366424,0.333197172292,0.357947349995,0.381568076182,0.322772566099,-0.0338548818215,0.187869223195,0.155149599652,0.129848361992,0.144891956156,0.102459538252,0.387245675333,0.319877948977,0.0976120077241,-0.0322949792922,0.393562210247,0.140059931169,-0.0467346222791,-0.0559631451634,0.258719041633,0.420060082055,0.41593118898,0.373901919103,0.146595724518,0.362258147118,0.337513065037,0.374689470048,0.0439899300021,0.287288363993,0.223274184935,0.565257588323,0.492568811256,0.486567827364,0.5062797542,0.525246135923,0.392094241545,0.439133600888,0.504165604228,0.41893227149,0.459537061478,0.487342451556,0.482471434575,0.48937463163,0.482708436417,0.478330837897,0.480210920817,0.567745969675,0.535218976743,0.54885199257,0.55687240914,0.522190076963,0.564581226659,0.501821772898,0.488341744472,0.447348008714,0.472362024811,0.484663924087,0.433285616162,0.449988920869,0.456858250699,0.495619096443,0.494373336322,0.450164138559,0.483580456933,0.526991012573,0.4949802909,0.426751321594,0.517931916454,0.479380710228,0.444678953451,0.518092758589,0.538848669437,0.541528963507,0.432365549615,0.392966641855,0.457537041052,0.478783018693,0.468590456552,0.48667584448,0.394197978521,0.372527822365,0.461854038288,0.45994048687,0.570172019017,0.585742309961,0.375579312046,0.39083439282,0.400620197764,0.7550802076,0.730207588017,0.436174630727,0.391551885047,0.48313253672,0.47142408577,0.467236104009,0.409499728014,0.292058352654,0.312654138441,0.506862961028,0.556944198651,1.0,0.31171003895,0.374495375453,0.355920612563,0.317997334919,0.338895481528,0.237232389863,0.481504135908,0.378650704183,0.48971215242,0.432836274956,0.436626773754,0.418913389486,-0.00235970251524,-0.000193894946806,0.121339302949,0.00674107649264,0.0139388535836,0.0156548092072,
4WD/AWD Availability,-0.0772620236108,-0.013048686575,-0.176281030588,0.0494469029971,0.0554646987346,0.0153155864477,0.0187489950674,0.0187868681346,0.0806789721839,0.185220740598,0.102292608474,0.221704350997,0.198984169223,0.350915164419,0.343141251659,0.329578524222,0.311922194775,0.246183806102,0.292520138852,0.163778940971,0.371035652347,0.320920664682,0.413961055307,0.501520703263,0.211789912063,0.371388339026,0.320580350344,0.0955968136155,0.185334896661,0.289300662584,0.202097415773,0.140347164324,0.112183798865,0.202589809151,0.28374259955,0.303396888298,0.323517959386,0.270210056988,0.357789760196,0.322198060544,0.318001115486,-0.0390151935014,0.134024906772,0.134164565659,0.265035081483,0.340299417804,0.379001076145,0.366948354843,0.247944697474,0.328405665814,0.205591635885,0.251219423145,0.476101190408,0.256033036214,0.274836878347,0.304303638218,0.274125466588,0.326265918446,0.360045540159,0.334592170066,0.290555461011,0.331410586265,0.264628376156,0.287771246692,0.321599303007,0.282103229758,0.306935227482,0.289538194028,0.362702726557,0.364876869689,0.324761657861,0.361937786749,0.361847755745,0.361891761068,0.25385672547,0.297222188091,0.342176194589,0.404608138659,0.346654242451,0.325644305063,0.415762348838,0.348602077082,0.214232775881,0.22151039476,0.259423029495,0.333551757209,0.369926808544,0.338468928297,0.523172659132,0.242363971141,0.241533993431,0.273145212695,0.257497344734,0.15956183005,0.171303592582,0.346076786675,0.276549097136,0.354027937238,0.325238632273,0.154586133279,0.156080597433,0.312391455217,0.296015632774,0.293832023198,0.233116863215,0.340371927702,0.332863964777,0.292829496784,0.338882119107,0.434995685362,0.457004872045,0.469513550055,0.271065814082,0.344099901935,0.31171003895,1.0,0.50061972372,0.260063531346,0.708006928702,0.280120931325,0.394601415432,0.377025995629,0.633304649924,0.308764828877,0.283918553752,0.446127520987,0.237834846843,0.0357424255112,-0.00242490391894,0.0442525442136,0.00547966789874,0.024646400132,0.024947471592,
Navigation System,-0.00242734381507,0.0279969132952,-0.00885834940515,0.00492736028983,0.00115261398837,-0.00242530550594,0.00461917368128,0.0185494375799,0.114445593451,0.176692386197,0.0100999626554,0.242368169596,0.214840809852,0.325766865939,0.348129322161,0.336980963531,0.310652551967,0.294546007985,0.323887107126,-0.025290431505,0.276189055837,0.220044903631,0.309315658122,0.307954930822,0.156873371524,0.337692168274,0.297503234699,0.0735410510462,0.0126585395776,0.265259793093,0.139845988654,0.0904315414162,0.0850709614845,0.293325506305,0.303689213578,0.332916336376,0.364346477244,0.244224183301,0.351895517902,0.316751413911,0.297755904522,-0.0292573343918,0.157070934318,0.129886124311,0.333329992588,0.40426855704,0.417649800314,0.422440966,0.327080599264,0.373929390498,0.249411502506,0.304827980454,0.42144755189,0.338576340072,0.307170968201,0.328901653976,0.303589011232,0.361861574193,0.386661373674,0.386400272381,0.40989198928,0.419359735962,0.37329616424,0.394380206225,0.449353873284,0.392749612159,0.386436684037,0.37123810302,0.373265088905,0.371373554484,0.365133315578,0.351846464207,0.407733538275,0.366020452579,0.346123015609,0.396178395728,0.420765335805,0.424435195316,0.442023569979,0.441278898082,0.443234325419,0.404757048858,0.255033162005,0.274778995215,0.323404437079,0.456799676844,0.529017167567,0.343810394541,0.462836489572,0.297857840145,0.284215151708,0.311796624651,0.297052093829,0.180742795449,0.184139847733,0.352653952677,0.33620802369,0.483499691213,0.41765771059,0.189798677793,0.172088940833,0.316415377759,0.33282134541,0.323194514447,0.285065145446,0.361618568888,0.365484423573,0.332008442883,0.373511179959,0.423220558161,0.36624493543,0.423165533946,0.368261835675,0.416891994257,0.374495375453,0.50061972372,1.0,0.308642279863,0.52730029944,0.290118841753,0.324054968084,0.516721266512,0.55668054828,0.338292057328,0.408699363707,0.5685497189,0.279031740782,0.00047717324825,-0.0177079574622,0.0953804725352,0.0165302849737,0.0169211849034,0.0139052644918,
Discount/Rebate/Incentive,-0.00781235169268,-0.136116015382,-0.0703037140599,0.0298878860756,0.0234079205924,0.0181910671213,0.00330980851054,0.0257697516712,0.0475666561197,0.146104053917,0.0494335798992,0.19247641312,0.217479143757,0.228435670154,0.231260130816,0.242968338551,0.242431481866,0.282569741948,0.310647974982,0.0648863653255,0.186508682548,0.161761137932,0.165929334176,0.157024748332,0.14459045532,0.221069862113,0.199246332139,0.199431246067,0.0666300444028,0.187064259716,0.314786663501,0.13366904803,0.0839781847832,0.255083890838,0.249374678408,0.208626205708,0.250710378784,0.10881737613,0.231700397933,0.205144140098,0.173064478091,0.00537296644518,0.152880620124,0.152362193248,0.269786349925,0.28951555629,0.315105388423,0.301493158346,0.27074598608,0.267110694255,0.2562363307,0.238632424243,0.31575399216,0.339273454848,0.309918972159,0.307657706207,0.305331787135,0.293784417722,0.302357344605,0.289181534937,0.317662901229,0.333921574231,0.311723770352,0.341796327719,0.341909768539,0.31931335127,0.362449181755,0.355387735272,0.349395381112,0.333215887575,0.357666634371,0.310368953084,0.33574937846,0.322107618734,0.341261283712,0.353231912296,0.354341440362,0.339516826409,0.340307886334,0.367805939288,0.343974667637,0.378014171555,0.294052879209,0.302284069714,0.307192235288,0.38153351358,0.382918575806,0.304712520686,0.412558711368,0.318331119521,0.315365425779,0.338174826753,0.348038025935,0.377330604548,0.482020044765,0.403813679306,0.438631836267,0.393535846916,0.414066431726,0.365765822506,0.405828445161,0.309817103193,0.330056668471,0.344236873053,0.259866954758,0.340164266806,0.423768299601,0.421039173755,0.421356974934,0.493382595127,0.318177218693,0.309447147552,0.352102134896,0.357262003917,0.355920612563,0.260063531346,0.308642279863,1.0,0.315696079007,0.658044496805,0.359339758404,0.329971941057,0.315508971339,0.321424177536,0.300436862383,0.336853165177,0.388921564878,0.000916805614464,0.0331685093261,0.0496041950583,0.0168904914961,0.0107821865135,0.00932285937809,
Towing Capability,-0.054544691853,-0.0643533456375,-0.15042390104,0.0532631734115,0.0572225811437,0.025771215379,0.013575823595,0.0124219998679,0.0332149699817,0.171385846591,0.141640704791,0.235187033382,0.21091832288,0.390827866989,0.330235141916,0.33016555833,0.28508915472,0.234607043125,0.365316793608,0.279292137382,0.460460401648,0.382482199983,0.524627473255,0.523645345867,0.208622785388,0.364339181636,0.32710219326,0.188424156468,0.30994281094,0.275419393565,0.284891161672,0.17695478321,0.125710343291,0.246961660465,0.292113341703,0.295065015208,0.345942305126,0.339919144547,0.393028272768,0.345902536094,0.321718653065,-0.0570997319543,0.129697677481,0.13735355815,0.239209455246,0.354419635367,0.423859486207,0.378672583755,0.228059457808,0.376735515263,0.163191038315,0.222379568969,0.500501496496,0.259173624643,0.253128117443,0.265327583815,0.236491874871,0.299200454564,0.36126990776,0.329250916934,0.279196541218,0.349152704039,0.248991591782,0.277499086484,0.333144797554,0.266066686387,0.335443916545,0.310452548246,0.399904022501,0.395812310611,0.344193368479,0.394857838683,0.411359661683,0.398635637978,0.233450119088,0.306569116968,0.38466648627,0.458519665109,0.361845089258,0.350375757465,0.48329405961,0.367971179878,0.178765053986,0.187373274572,0.24123306257,0.346702216922,0.400402190142,0.35914856423,0.587504086542,0.213204660323,0.21061681377,0.273764641137,0.240977873104,0.164829878401,0.177333201008,0.392619987316,0.303713885709,0.368147465494,0.33625646899,0.208680657858,0.193963794323,0.375024640968,0.317714002969,0.314318195229,0.294577467801,0.408825916626,0.37550911462,0.315712052793,0.359489884803,0.536261035325,0.526953494107,0.527164094032,0.264668692098,0.367263351597,0.317997334919,0.708006928702,0.52730029944,0.315696079007,1.0,0.346811583136,0.454428853532,0.404162596658,0.718534041062,0.299096841983,0.27312480126,0.499138284165,0.28722691993,0.0398013648219,0.022777311663,0.0314920976231,0.00529974594577,0.0218130311087,0.0173256699877,
"Interest Rate, Credit Terms",-0.0176387335415,-0.133516620882,-0.164176185228,0.0531294011664,0.0407094189791,0.0345929653503,0.0143104083559,0.0290549475699,0.066337245319,0.174891860904,0.0416228891336,0.208612261815,0.253252881311,0.248481255546,0.238454960574,0.253467364693,0.256400021412,0.272734726282,0.32218366416,0.08732499534,0.20943036971,0.171955532258,0.200141759027,0.202619441078,0.133728568213,0.257953081206,0.245692915475,0.204337192521,0.0989555657487,0.224602615353,0.303487189545,0.0985803556679,0.0663776583547,0.227598839195,0.271172817303,0.227952481382,0.264385936698,0.128437012,0.260874084794,0.242600401301,0.211570960283,0.0039879451822,0.171155007892,0.162892126202,0.27018511231,0.286290967064,0.322750557971,0.3022740167,0.253151858102,0.226472458496,0.241080265565,0.226945861539,0.320655474066,0.320547666072,0.29723599891,0.293257249324,0.28909465849,0.278597183739,0.293055139139,0.274435151329,0.300270952156,0.315150160125,0.285405694474,0.306038865969,0.310148942134,0.289916683541,0.34650004605,0.330662112038,0.337931774907,0.316657708063,0.338966028574,0.28381944817,0.339169637862,0.303546959824,0.301795164175,0.313744889365,0.315834948926,0.324468607168,0.342300872671,0.325426651568,0.349180657309,0.350088572348,0.277049577997,0.272647775201,0.27288257534,0.345376530012,0.355704754799,0.277027151284,0.412448452364,0.286152937787,0.287136662959,0.316892219025,0.329759630533,0.317164035633,0.377124332535,0.393921224768,0.40860733196,0.34673069434,0.361560083808,0.336167509526,0.384041827813,0.304920006683,0.309699346827,0.323695851816,0.245801372482,0.323750103617,0.410938328262,0.406908398759,0.421513100779,0.48950520429,0.33635368299,0.304330371872,0.318993727355,0.335863524221,0.338895481528,0.280120931325,0.290118841753,0.658044496805,0.346811583136,1.0,0.417485445441,0.330542221675,0.348886618198,0.310993006486,0.307738760994,0.325061217854,0.385070642106,0.0014639201463,0.0576256412592,0.0477929250162,0.0234040617589,0.0148729811891,0.01051534799,
