Respondent,First New,Type of Sale,Marriage Status,Education Level,Race,Ownership,Age,Grade,Previous Model,Miles / Day,City Driving,Highway Driving,Rural Driving,Income Group
1010857818,0,Buy,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,4,SR,1,High,0,0,1,"Under $30,000"
1010864377,0,Buy,Single/Not Married,College graduate,Pref not to answer,Short,3,S,0,Low,0,1,0,"$30,000-$50,000"
1010865896,0,Buy,Living With Sig Oth/Dom Prtnr,Some college,White,Long,5,SR,1,Low,1,0,0,"$50,001-$75,000"
1010872345,0,Lease,Married,College graduate,White,Long,3,SR,1,Medium,1,0,0,"$100,001-$150,000"
1010872396,1,Buy,Single/Not Married,College graduate,Asian,Long,2,SR,1,Medium,1,0,0,"$30,000-$50,000"
1010874925,0,Special,Married,Other,White,Long,5,S,1,Medium,1,0,0,"$50,001-$75,000"
1010879072,0,Lease,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,6,SR,0,Low,1,0,0,"$50,001-$75,000"
1010892028,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,4,S,1,Medium,1,1,0,"$50,001-$75,000"
1010900845,0,Special,Married,College graduate,White,Long,4,SR,0,Medium,0,1,0,"$75,001-$100,000"
1010902554,1,Special,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,SV,1,Medium,1,1,0,"$30,000-$50,000"
1010908757,0,Special,Divorced/Widowed/Separated,College graduate,White,Medium,5,SV,0,Medium,0,1,0,"$30,000-$50,000"
1010912207,0,Buy,Married,Post graduate study/degree,White,Long,3,SL,0,Medium,1,0,0,"$200,001-$250,000"
1010913246,1,Special,Married,High school graduate or less,Asian,Long,2,S,1,Low,1,0,0,"$50,001-$75,000"
1010925317,1,Buy,Single/Not Married,Post graduate study/degree,African-American/Black,Long,5,SV,0,Medium,1,0,0,"$30,000-$50,000"
1010937200,1,Special,Divorced/Widowed/Separated,Some college,White,Medium,5,S,0,Medium,1,0,0,"Under $30,000"
1010937854,0,Buy,Divorced/Widowed/Separated,Some college,White,Short,4,S,1,Medium,0,1,0,"$30,000-$50,000"
1010948414,0,Special,Divorced/Widowed/Separated,High school graduate or less,Hispanic,Short,5,SR,0,Low,1,1,0,"$75,001-$100,000"
1010957308,0,Special,Married,College graduate,White,Short,3,SV,0,High,0,1,0,"$100,001-$150,000"
1010960040,0,Special,Married,Post graduate study/degree,Pref not to answer,Long,5,SV,1,High,1,0,0,"$50,001-$75,000"
1010962050,0,Buy,Married,Some college,White,Long,3,S,1,Medium,1,0,0,"$50,001-$75,000"
1010962190,0,Special,Single/Not Married,Some college,White,Medium,1,S,0,Low,1,1,0,"$30,000-$50,000"
1010964088,1,Buy,Single/Not Married,Some college,Hispanic,Medium,2,SV,1,Low,1,0,0,"$30,000-$50,000"
1010966099,0,Special,Divorced/Widowed/Separated,College graduate,Asian,Short,3,SV,0,Low,1,0,0,"$50,001-$75,000"
1010970789,0,Special,Married,Post graduate study/degree,Other,Long,3,SR,0,Medium,1,0,0,"$30,000-$50,000"
1010971459,0,Buy,Single/Not Married,Some college,Hispanic,Long,5,SV,0,Low,1,0,0,"$50,001-$75,000"
1010972676,0,Special,Single/Not Married,Some college,Asian,Long,3,S,0,Medium,0,1,1,"$30,000-$50,000"
1010977694,1,Buy,Married,College graduate,Hispanic,Long,3,SV,1,Low,1,0,0,"$75,001-$100,000"
1010978615,1,Special,Married,College graduate,Hispanic,Long,2,SV,1,High,1,1,0,"$75,001-$100,000"
1010980342,1,Special,Living With Sig Oth/Dom Prtnr,High school graduate or less,Hispanic,Long,2,S,1,Low,1,0,0,"$30,000-$50,000"
1010981233,1,Special,Married,Some college,Hispanic,Short,5,S,1,Medium,1,0,0,"$30,000-$50,000"
1010985115,1,Special,Single/Not Married,College graduate,Hispanic,Long,1,S,1,Low,1,1,0,"$30,000-$50,000"
1010998454,0,Buy,Single/Not Married,Some college,Asian,Long,3,SV,1,Low,1,0,0,"Under $30,000"
1010999086,1,Buy,Married,Post graduate study/degree,African-American/Black,Long,3,S,1,Low,1,1,0,"$50,001-$75,000"
1011002930,1,Lease,Married,College graduate,White,Long,5,SV,1,Low,0,0,1,"$100,001-$150,000"
1011008024,1,Buy,Married,Some college,White,Long,3,SV,1,Medium,0,1,0,"$50,001-$75,000"
1011008865,0,Special,Married,Post graduate study/degree,White,Short,4,S,1,High,0,1,0,"$75,001-$100,000"
1011008911,1,Special,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,SV,1,High,0,1,0,"$75,001-$100,000"
1011031697,1,Lease,Divorced/Widowed/Separated,High school graduate or less,White,Medium,5,SV,1,Low,1,0,0,"Under $30,000"
1011040076,0,Buy,Married,College graduate,White,Long,4,SR,0,High,0,1,0,"$100,001-$150,000"
1011045914,0,Buy,Single/Not Married,Post graduate study/degree,African-American/Black,Medium,2,SV,1,Low,0,1,0,"$50,001-$75,000"
1011055561,0,Special,Married,Some college,White,Medium,4,SV,1,Medium,0,1,0,"$50,001-$75,000"
1011060859,1,Special,Married,Some college,White,Long,1,SL,0,Medium,1,1,1,"$30,000-$50,000"
1011062398,0,Buy,Married,Post graduate study/degree,White,Short,6,SL,0,High,0,1,0,"$50,001-$75,000"
1011066318,0,Special,Married,College graduate,White,Medium,2,SR,1,Medium,1,1,0,"$30,000-$50,000"
1011070641,0,Buy,Divorced/Widowed/Separated,Some college,White,Long,4,SV,0,Medium,1,1,0,"$30,000-$50,000"
1011075619,0,Buy,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Long,2,SR,0,Medium,1,0,0,"Under $30,000"
1011075945,0,Lease,Divorced/Widowed/Separated,Some college,White,Long,5,SV,1,Medium,1,0,0,"Under $30,000"
1011077441,0,Buy,Single/Not Married,Some college,African-American/Black,Long,2,S,1,Medium,0,0,1,"Under $30,000"
1011086866,1,Special,Single/Not Married,Post graduate study/degree,White,Long,1,SV,1,High,0,1,0,"$30,000-$50,000"
1011088095,1,Lease,Divorced/Widowed/Separated,Post graduate study/degree,African-American/Black,Long,5,SV,1,Medium,0,1,0,"$30,000-$50,000"
1011090278,0,Lease,Single/Not Married,Some college,Pref not to answer,Short,3,SV,1,Low,1,0,0,"$30,000-$50,000"
1011090880,0,Lease,Single/Not Married,College graduate,African-American/Black,Medium,2,SR,0,Medium,1,1,0,"$30,000-$50,000"
1011090936,0,Lease,Married,High school graduate or less,White,Long,5,SV,1,High,0,1,0,"$50,001-$75,000"
1011098422,0,Buy,Single/Not Married,Post graduate study/degree,White,Long,5,SV,0,Medium,1,0,0,"$50,001-$75,000"
1011100141,0,Lease,Single/Not Married,High school graduate or less,White,Short,3,SR,0,High,0,1,0,"Under $30,000"
1011118350,0,Special,Married,Some college,White,Medium,4,SV,1,Medium,1,0,0,"$75,001-$100,000"
1011122625,1,Buy,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Asian,Long,2,SV,1,Low,1,0,0,"$30,000-$50,000"
1011133678,0,Special,Married,College graduate,White,Medium,3,SL,0,Medium,1,1,0,"$75,001-$100,000"
1011140780,1,Buy,Single/Not Married,High school graduate or less,Pref not to answer,Long,2,SV,0,Low,1,0,0,"Under $30,000"
1011145641,1,Buy,Single/Not Married,High school graduate or less,Hispanic,Long,1,SV,1,Medium,1,1,1,"Under $30,000"
1011168250,1,Buy,Single/Not Married,Some college,Other,Long,2,S,1,Medium,0,0,1,"$30,000-$50,000"
1011177870,1,Buy,Married,High school graduate or less,African-American/Black,Long,3,S,1,High,0,0,1,"Under $30,000"
1011184922,0,Buy,Married,Some college,White,Short,5,SL,1,High,0,0,1,"$100,001-$150,000"
1011187476,1,Lease,Married,College graduate,Hispanic,Medium,1,SR,1,High,1,1,0,"$30,000-$50,000"
1011189320,0,Buy,Married,High school graduate or less,White,Long,5,S,1,Low,0,0,1,"$30,000-$50,000"
1011189380,0,Buy,Single/Not Married,Some college,White,Long,6,SV,0,Low,0,1,0,"$30,000-$50,000"
1011198354,0,Special,Married,College graduate,White,Long,3,SV,1,Medium,0,1,0,"$75,001-$100,000"
1011198834,0,Special,Married,Post graduate study/degree,White,Long,6,SL,0,Low,1,0,0,"$50,001-$75,000"
1011209127,0,Buy,Married,College graduate,Native American,Long,2,SL,1,Medium,1,0,0,"$30,000-$50,000"
1011210982,0,Lease,Married,College graduate,White,Medium,5,SL,0,Medium,1,0,0,"$30,000-$50,000"
1011218932,0,Buy,Single/Not Married,Post graduate study/degree,White,Medium,6,SR,1,Low,1,0,0,"$50,001-$75,000"
1011223278,0,Buy,Married,Some college,Hispanic,Medium,4,SR,0,Low,1,0,0,"$50,001-$75,000"
1011224193,0,Buy,Married,College graduate,Asian,Long,5,SV,1,Medium,0,1,0,"$30,000-$50,000"
1011224800,0,Special,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Other,Short,4,SV,0,High,1,1,0,"$75,001-$100,000"
1011233532,1,Buy,Married,Other,White,Long,4,S,1,Medium,1,1,0,"Under $30,000"
1011243341,0,Buy,Married,College graduate,White,Short,4,SV,0,High,0,0,1,"$50,001-$75,000"
1011252910,0,Buy,Married,College graduate,White,Long,5,SV,1,High,0,1,0,"$50,001-$75,000"
1011252995,0,Buy,Single/Not Married,Post graduate study/degree,White,Long,6,SV,1,High,0,0,1,"$50,001-$75,000"
1011253398,1,Buy,Single/Not Married,High school graduate or less,White,Long,2,S,1,Low,1,0,0,"Under $30,000"
1011254270,0,Special,Married,High school graduate or less,White,Short,4,SV,0,High,0,1,0,"$100,001-$150,000"
1011255498,1,Buy,Single/Not Married,College graduate,White,Long,2,SV,1,Medium,1,0,1,"$30,000-$50,000"
1011255757,1,Lease,Married,Some college,White,Long,5,S,1,Low,1,0,0,"$30,000-$50,000"
1011256540,0,Special,Married,Post graduate study/degree,White,Long,5,SV,0,Low,0,1,0,"$75,001-$100,000"
1011258438,1,Buy,Married,Some college,White,Long,4,SR,1,Low,1,0,0,"Under $30,000"
1011261277,0,Special,Married,Some college,White,Short,3,SL,0,Low,0,0,1,"$100,001-$150,000"
1011273810,0,Special,Single/Not Married,Some college,Hispanic,Short,1,SR,1,High,0,0,1,"Under $30,000"
1011281480,0,Buy,Single/Not Married,College graduate,White,Long,3,SL,0,Low,1,0,0,"$50,001-$75,000"
1011282088,1,Buy,Divorced/Widowed/Separated,College graduate,White,Long,5,SV,1,Medium,0,1,0,"$30,000-$50,000"
1011288990,0,Special,Married,Some college,White,Short,6,SR,0,Medium,1,0,0,"$30,000-$50,000"
1011291460,0,Buy,Single/Not Married,High school graduate or less,White,Long,4,S,0,High,0,0,1,"$30,000-$50,000"
1011293802,1,Buy,Married,College graduate,Hispanic,Long,2,SR,1,High,1,1,0,"$50,001-$75,000"
1011299789,0,Special,Divorced/Widowed/Separated,Some college,White,Long,6,SV,0,Medium,0,0,1,"Under $30,000"
1011303298,0,Buy,Married,High school graduate or less,White,Medium,2,SR,1,Medium,1,1,0,"$100,001-$150,000"
1011308753,0,Buy,Single/Not Married,College graduate,African-American/Black,Long,2,SV,0,Medium,1,1,0,"$30,000-$50,000"
1011312157,1,Buy,Living With Sig Oth/Dom Prtnr,High school graduate or less,Hispanic,Long,4,SR,1,Low,1,1,0,"Under $30,000"
1011320206,1,Special,Married,Some college,White,Short,1,SV,0,Medium,1,1,0,"$50,001-$75,000"
1011320230,1,Special,Divorced/Widowed/Separated,Some college,White,Long,3,S,1,High,0,0,0,"$50,001-$75,000"
1011332166,0,Special,Married,Post graduate study/degree,White,Long,6,S,0,Low,0,1,0,"$100,001-$150,000"
1011336919,0,Buy,Single/Not Married,Post graduate study/degree,Pref not to answer,Medium,3,SV,0,Low,1,1,1,"$50,001-$75,000"
1011348267,0,Special,Married,College graduate,African-American/Black,Long,4,SL,0,Low,1,1,0,"$30,000-$50,000"
1011348291,0,Special,Married,Post graduate study/degree,White,Medium,4,SR,0,Medium,0,0,1,"$150,001-$200,000"
1011356448,0,Buy,Married,Some college,White,Short,4,SV,0,Low,1,0,0,"$100,001-$150,000"
1011358777,1,Lease,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,S,0,High,1,1,0,"$30,000-$50,000"
1011371609,0,Buy,Single/Not Married,Post graduate study/degree,White,Medium,2,SR,1,Medium,1,1,0,"$30,000-$50,000"
1011377119,0,Buy,Divorced/Widowed/Separated,College graduate,White,Medium,3,SV,0,Medium,0,1,0,"$30,000-$50,000"
1011384352,0,Lease,Married,Some college,White,Long,6,SV,1,Low,1,0,0,"$50,001-$75,000"
1011386886,0,Buy,Divorced/Widowed/Separated,Some college,African-American/Black,Short,5,SV,0,Medium,1,0,0,"$30,000-$50,000"
1011393319,1,Special,Single/Not Married,Some college,White,Long,1,S,1,Medium,1,1,0,"Under $30,000"
1011400846,0,Buy,Single/Not Married,College graduate,White,Long,3,SR,0,High,1,1,0,"$30,000-$50,000"
1011423153,0,Buy,Married,Some college,African-American/Black,Long,5,SL,0,Low,1,0,0,"$50,001-$75,000"
1011434414,0,Lease,Married,Post graduate study/degree,White,Short,2,SV,1,Medium,0,0,1,"$75,001-$100,000"
1011453770,0,Buy,Single/Not Married,College graduate,White,Long,6,SL,0,Low,0,0,1,"$75,001-$100,000"
1011474920,0,Special,Married,Post graduate study/degree,White,Long,6,SV,1,Medium,1,1,1,"$75,001-$100,000"
1011476958,0,Lease,Divorced/Widowed/Separated,College graduate,White,Medium,6,SV,0,High,0,1,0,"Under $30,000"
1011479108,0,Lease,Married,College graduate,White,Long,3,SR,1,High,1,1,0,"$75,001-$100,000"
1011488336,0,Lease,Divorced/Widowed/Separated,Some college,White,Medium,6,S,1,Low,1,0,0,"$30,000-$50,000"
1011493380,0,Special,Married,Some college,White,Long,5,SL,1,Medium,0,0,1,"$200,001-$250,000"
1011507845,0,Special,Married,High school graduate or less,White,Long,4,SV,1,Medium,0,0,1,"$30,000-$50,000"
1011512032,0,Buy,Married,College graduate,White,Short,4,SL,0,Medium,0,0,1,"$100,001-$150,000"
1011517387,1,Special,Married,Post graduate study/degree,African-American/Black,Medium,3,S,1,Low,1,1,0,"$50,001-$75,000"
1011530499,0,Special,Divorced/Widowed/Separated,High school graduate or less,White,Long,6,S,1,Low,1,0,0,"$30,000-$50,000"
1011531894,0,Special,Single/Not Married,College graduate,White,Short,3,SR,0,Low,1,0,0,"$30,000-$50,000"
1011538163,0,Lease,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,6,SL,0,Low,1,0,0,"$50,001-$75,000"
1011539011,0,Buy,Married,Some college,White,Short,6,SL,0,Low,1,0,0,"$30,000-$50,000"
1011543043,0,Buy,Married,College graduate,African-American/Black,Short,6,SV,0,High,0,1,0,"$75,001-$100,000"
1011543604,0,Buy,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,5,SV,1,Low,1,0,0,"$75,001-$100,000"
1011551550,0,Special,Divorced/Widowed/Separated,College graduate,White,Long,4,SR,1,Medium,1,0,0,"$30,000-$50,000"
1011552760,1,Buy,Divorced/Widowed/Separated,College graduate,White,Long,5,SV,1,Low,1,0,0,"Under $30,000"
1011561343,0,Buy,Divorced/Widowed/Separated,High school graduate or less,White,Medium,4,SR,0,Medium,1,0,0,"$30,000-$50,000"
1011562552,1,Special,Single/Not Married,Some college,White,Short,4,SR,1,Low,1,0,0,"$30,000-$50,000"
1011566531,0,Special,Married,High school graduate or less,White,Medium,6,SV,0,Medium,0,1,0,"$30,000-$50,000"
1011590793,0,Special,Divorced/Widowed/Separated,High school graduate or less,White,Medium,6,SV,0,Low,1,0,0,"$30,000-$50,000"
1011596287,1,Special,Married,College graduate,White,Medium,2,SV,1,High,0,1,0,"$100,001-$150,000"
1011597666,0,Buy,Married,College graduate,White,Long,2,SV,1,Low,1,0,0,"Under $30,000"
1011601744,0,Special,Divorced/Widowed/Separated,High school graduate or less,White,Short,4,SR,0,Low,1,0,0,"$50,001-$75,000"
1011605898,0,Buy,Divorced/Widowed/Separated,Post graduate study/degree,Native American,Long,3,SR,1,Medium,1,1,0,"$30,000-$50,000"
1011606886,0,Buy,Married,Some college,White,Long,5,SV,1,Medium,0,1,0,"$30,000-$50,000"
1011615028,1,Special,Married,High school graduate or less,Native American,Long,1,S,1,Low,1,1,1,"Under $30,000"
1011615400,0,Special,Married,High school graduate or less,Hispanic,Long,4,S,1,High,0,1,0,"Under $30,000"
1011623004,0,Buy,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,4,SL,1,Low,1,0,0,"$50,001-$75,000"
1011628952,0,Special,Living With Sig Oth/Dom Prtnr,College graduate,Hispanic,Short,4,S,0,Medium,1,0,0,"$30,000-$50,000"
1011629835,1,Special,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Hispanic,Long,2,SR,1,Low,1,0,0,"$50,001-$75,000"
1011631120,0,Special,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,4,SR,1,Low,1,0,0,"$50,001-$75,000"
1011635371,1,Buy,Single/Not Married,Some college,White,Long,1,S,0,Low,1,0,0,"$30,000-$50,000"
1011640227,1,Buy,Single/Not Married,Some college,White,Long,2,S,1,Low,1,0,0,"Under $30,000"
1011642750,1,Buy,Married,High school graduate or less,Pref not to answer,Long,3,SV,1,Low,1,0,0,"$50,001-$75,000"
1011644885,1,Buy,Single/Not Married,College graduate,Hispanic,Long,3,S,1,Low,1,0,0,"$30,000-$50,000"
1011644893,1,Buy,Divorced/Widowed/Separated,Post graduate study/degree,Hispanic,Long,5,SV,1,Low,1,0,0,"$50,001-$75,000"
1011649372,0,Buy,Divorced/Widowed/Separated,Other,Hispanic,Long,5,SV,0,Medium,1,0,0,"$50,001-$75,000"
1011650257,1,Special,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Hispanic,Long,3,S,1,High,1,1,0,"$30,000-$50,000"
1011658169,1,Buy,Divorced/Widowed/Separated,High school graduate or less,White,Long,4,SV,1,High,1,0,0,"$50,001-$75,000"
1011658770,0,Special,Married,College graduate,White,Medium,3,SV,0,High,1,0,0,"$75,001-$100,000"
1011659580,0,Buy,Married,High school graduate or less,Hispanic,Long,3,SR,1,High,0,1,0,"$30,000-$50,000"
1011675284,0,Special,Divorced/Widowed/Separated,College graduate,White,Medium,5,SL,1,Low,1,0,0,"$150,001-$200,000"
1015001075,1,Lease,Single/Not Married,College graduate,White,Long,2,SV,1,Medium,1,1,0,"$100,001-$150,000"
1015001105,0,Special,Single/Not Married,Some college,White,Long,4,S,1,Low,1,0,0,"$75,001-$100,000"
1015001385,0,Lease,Single/Not Married,Post graduate study/degree,Pref not to answer,Long,2,S,1,Medium,1,1,0,"$75,001-$100,000"
1015010813,0,Lease,Married,College graduate,Asian,Long,4,SR,1,High,0,1,0,"$30,000-$50,000"
1015016145,0,Buy,Married,Some college,White,Medium,4,SR,0,Low,0,0,1,"$100,001-$150,000"
1015017320,1,Special,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,2,SV,1,Medium,1,0,0,"$75,001-$100,000"
1015044980,1,Buy,Single/Not Married,Some college,White,Long,2,SV,1,Low,1,0,0,"Under $30,000"
1015051692,0,Special,Married,Some college,White,Long,3,SV,1,High,0,1,0,"$30,000-$50,000"
1015051927,0,Buy,Divorced/Widowed/Separated,High school graduate or less,White,Long,4,SL,1,Medium,0,1,0,"$30,000-$50,000"
1015054497,0,Special,Married,Some college,White,Medium,5,SL,0,Low,1,1,0,"$30,000-$50,000"
1015058921,0,Special,Married,Post graduate study/degree,White,Long,5,SV,1,Low,1,0,0,"$100,001-$150,000"
1015064328,0,Special,Married,Post graduate study/degree,African-American/Black,Long,2,SV,0,High,1,1,0,"$75,001-$100,000"
1015064581,0,Special,Married,Some college,Other,Long,4,SV,0,Medium,0,0,1,"$100,001-$150,000"
1015067254,0,Buy,Married,Post graduate study/degree,White,Long,5,SV,1,Medium,1,1,0,"$50,001-$75,000"
1015069249,0,Buy,Divorced/Widowed/Separated,Some college,White,Medium,6,SL,0,Low,1,1,0,"$100,001-$150,000"
1015073700,0,Special,Divorced/Widowed/Separated,High school graduate or less,White,Short,4,S,1,High,0,1,0,"$30,000-$50,000"
1015074285,0,Special,Single/Not Married,High school graduate or less,White,Short,5,SV,0,Low,1,0,0,"$30,000-$50,000"
1015074528,1,Special,Married,Some college,White,Long,2,SR,1,Low,1,0,0,"$50,001-$75,000"
1015078922,0,Buy,Divorced/Widowed/Separated,College graduate,Other,Long,5,SR,1,Medium,0,1,0,"$75,001-$100,000"
1015080242,0,Buy,Divorced/Widowed/Separated,Other,White,Long,5,S,0,Low,0,0,1,"$30,000-$50,000"
1015090337,0,Buy,Divorced/Widowed/Separated,College graduate,Other,Long,3,S,1,High,1,1,1,"Under $30,000"
1015098206,0,Buy,Divorced/Widowed/Separated,College graduate,White,Short,4,S,1,Medium,1,1,0,"$30,000-$50,000"
1015098591,1,Buy,Married,High school graduate or less,Pref not to answer,Medium,4,SV,1,Low,1,0,0,"$30,000-$50,000"
1015112365,1,Buy,Single/Not Married,College graduate,Hispanic,Medium,2,S,0,Low,1,1,0,"$30,000-$50,000"
1015113418,0,Lease,Married,College graduate,White,Medium,4,SV,0,High,0,1,0,"$50,001-$75,000"
1015113655,1,Buy,Divorced/Widowed/Separated,Some college,African-American/Black,Long,3,SV,1,Medium,1,0,0,"$30,000-$50,000"
1015115429,1,Special,Married,College graduate,White,Long,1,S,1,Low,1,1,0,"$50,001-$75,000"
1015116700,1,Special,Divorced/Widowed/Separated,Some college,White,Long,4,SV,0,Medium,1,0,0,"Under $30,000"
1015130975,1,Special,Married,Some college,White,Long,6,S,1,Medium,1,0,0,"$50,001-$75,000"
1015137457,0,Lease,Married,High school graduate or less,White,Long,6,SV,1,Low,0,1,0,"$30,000-$50,000"
1015151590,0,Lease,Married,College graduate,White,Medium,5,S,0,Low,1,0,0,"$50,001-$75,000"
1015170705,1,Buy,Married,Some college,White,Long,1,S,1,Low,0,0,1,"Under $30,000"
1015174379,1,Buy,Divorced/Widowed/Separated,College graduate,White,Long,5,SV,1,Low,1,0,0,"$50,001-$75,000"
1015183580,0,Lease,Living With Sig Oth/Dom Prtnr,College graduate,White,Medium,3,SR,1,Low,1,0,0,"$50,001-$75,000"
1015187004,0,Lease,Married,High school graduate or less,White,Medium,6,SR,0,Low,1,0,0,"$50,001-$75,000"
1015187055,0,Special,Single/Not Married,College graduate,White,Medium,5,SV,1,Medium,1,0,0,"$30,000-$50,000"
1015190404,0,Lease,Divorced/Widowed/Separated,College graduate,White,Long,6,S,1,Low,1,0,0,"Under $30,000"
1015206025,1,Buy,Married,Some college,White,Long,1,SR,1,High,0,1,0,"$30,000-$50,000"
