Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1027833372,0,0,Married,Post graduate study/degree,White,Long,4,3,1,Medium,0,1,0,"$100,001-$150,000"
1027834239,0,0,Married,Post graduate study/degree,White,Long,3,3,1,Low,1,0,0,"$150,001-$200,000"
1027834280,0,0,Married,College graduate,White,Medium,3,3,1,Low,1,0,0,"$100,001-$150,000"
1027834832,0,1,Married,High school graduate or less,White,Long,4,2,1,Medium,1,0,0,"$150,001-$200,000"
1027835103,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Medium,6,2,0,Low,1,0,0,"$75,001-$100,000"
1027836797,0,2,Married,Some college,African-American/Black,Medium,3,2,0,High,0,1,0,"$75,001-$100,000"
1027836991,0,0,Married,Some college,White,Medium,2,1,1,Low,1,0,0,"$50,001-$75,000"
1027837580,0,0,Married,College graduate,White,Medium,2,1,0,Medium,1,0,0,"$100,001-$150,000"
1027837807,0,2,Married,Post graduate study/degree,White,Medium,5,3,0,High,0,1,0,"$150,001-$200,000"
1027838048,0,0,Married,College graduate,White,Long,3,3,1,High,1,0,0,"$75,001-$100,000"
1027838099,0,0,Married,Some college,White,Medium,6,3,1,Medium,1,1,1,"$50,001-$75,000"
1027838153,0,0,Single/Not Married,Some college,Hispanic,Short,2,0,0,Medium,1,1,0,"Under $30,000"
1028013751,0,0,Single/Not Married,Post graduate study/degree,White,Long,6,0,1,Medium,0,0,1,"$30,000-$50,000"
1028014693,0,1,Married,Post graduate study/degree,White,Long,3,1,1,Medium,1,0,0,"$100,001-$150,000"
1028014855,0,0,Married,Post graduate study/degree,White,Long,5,1,1,Low,0,0,1,"$100,001-$150,000"
1028015096,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Low,1,0,0,"$100,001-$150,000"
1028016076,0,0,Married,Post graduate study/degree,African-American/Black,Long,4,2,0,High,1,0,0,"$250,001-$299,999"
1028016599,0,0,Married,High school graduate or less,Native American,Short,4,3,0,High,0,1,1,"$75,001-$100,000"
1028016661,1,1,Married,Some college,White,Long,4,2,1,Medium,1,0,0,"$150,001-$200,000"
1028017579,1,1,Married,College graduate,White,Long,2,2,0,Medium,1,1,0,"$100,001-$150,000"
1028017790,1,1,Married,Some college,Other,Short,4,0,1,Low,0,0,1,"Under $30,000"
1028019059,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,5,2,1,Medium,1,1,1,"$100,001-$150,000"
1028019113,0,0,Married,Post graduate study/degree,White,Long,6,2,1,Medium,0,0,1,"$100,001-$150,000"
1028020073,0,0,Single/Not Married,College graduate,White,Long,4,2,0,Low,1,0,0,"$100,001-$150,000"
1028020740,0,0,Married,College graduate,White,Long,4,3,0,Medium,1,0,0,"$100,001-$150,000"
1028021193,0,0,Married,College graduate,White,Long,6,2,1,High,0,1,0,"Under $30,000"
1028021258,1,2,Married,Some college,White,Medium,2,0,1,Medium,1,0,0,"$30,000-$50,000"
1028021452,0,0,Married,Some college,White,Short,6,2,0,Medium,1,1,0,"$50,001-$75,000"
1028022564,1,0,Married,College graduate,White,Long,3,3,1,Medium,0,0,1,"$100,001-$150,000"
1028022998,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,0,0,1,"$75,001-$100,000"
1028023560,0,0,Married,College graduate,Hispanic,Long,3,0,1,Medium,1,1,1,"$50,001-$75,000"
1029096200,0,1,Single/Not Married,Some college,White,Short,5,2,1,Medium,0,1,0,"$75,001-$100,000"
1029096774,0,0,Married,Post graduate study/degree,White,Long,3,2,1,Medium,1,1,0,"$150,001-$200,000"
1029097282,0,1,Married,Some college,White,Medium,2,1,1,Low,1,1,0,"$200,001-$250,000"
1029097339,0,0,Married,Post graduate study/degree,Other,Medium,3,3,0,Medium,0,1,0,"$150,001-$200,000"
1029097754,1,1,Married,Some college,African-American/Black,Long,3,0,0,Medium,1,0,0,"$100,001-$150,000"
1029098092,0,2,Married,College graduate,White,Short,5,2,0,Medium,1,1,0,"$100,001-$150,000"
1029098378,0,2,Married,Post graduate study/degree,White,Short,3,2,1,Medium,1,0,0,"$150,001-$200,000"
1029098670,0,0,Single/Not Married,Some college,White,Medium,4,2,0,Medium,1,1,0,"$30,000-$50,000"
1029098831,0,0,Married,Some college,White,Long,3,2,1,Medium,1,0,0,"$75,001-$100,000"
1029099056,0,0,Married,Post graduate study/degree,White,Short,3,3,1,Medium,1,0,0,"$100,001-$150,000"
1029099102,0,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,5,3,1,Medium,1,1,0,"$150,001-$200,000"
1029099161,1,0,Single/Not Married,Post graduate study/degree,Asian,Long,3,3,0,Low,0,1,1,"$100,001-$150,000"
1029099331,0,0,Married,Post graduate study/degree,White,Short,5,2,1,Medium,1,0,0,"$100,001-$150,000"
1029099340,1,0,Married,College graduate,White,Long,2,1,1,Low,1,0,0,"$50,001-$75,000"
1029099838,0,0,Married,Post graduate study/degree,White,Long,3,1,0,Low,0,0,1,"$75,001-$100,000"
1029100313,0,0,Married,College graduate,White,Medium,2,2,0,Medium,0,1,0,"$100,001-$150,000"
1029100771,0,0,Married,Some college,White,Long,2,0,1,High,1,1,0,"$50,001-$75,000"
1029100780,0,2,Married,Post graduate study/degree,White,Long,4,2,0,Medium,1,0,0,"$50,001-$75,000"
1029100909,0,1,Married,Post graduate study/degree,White,Long,3,2,1,Low,1,0,0,"$250,001-$299,999"
1029101034,0,2,Married,College graduate,White,Long,3,1,1,Medium,0,0,1,"$100,001-$150,000"
1029101735,0,0,Married,Post graduate study/degree,White,Long,2,0,1,Medium,1,1,0,"$100,001-$150,000"
1029103436,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,1,0,"$100,001-$150,000"
1029103800,0,2,Married,College graduate,White,Long,4,2,1,High,0,1,0,"$100,001-$150,000"
1029104840,0,0,Married,College graduate,White,Medium,2,2,1,High,1,1,0,"$100,001-$150,000"
1029104890,0,0,Divorced/Widowed/Separated,Some college,White,Medium,6,2,0,Low,1,1,0,"$30,000-$50,000"
1029105005,1,0,Married,College graduate,Hispanic,Long,3,1,1,Low,1,0,0,"$50,001-$75,000"
1029106850,0,0,Married,College graduate,White,Short,4,3,1,Low,1,0,0,"$75,001-$100,000"
1029106885,0,0,Married,College graduate,White,Long,3,3,0,High,1,1,0,"$150,001-$200,000"
1029226244,0,2,Married,Some college,White,Long,4,3,1,Low,0,0,1,"$75,001-$100,000"
1029226376,1,0,Married,Post graduate study/degree,Other,Long,3,2,1,Medium,0,0,1,"$100,001-$150,000"
1029226503,0,2,Married,College graduate,White,Medium,5,3,0,Low,1,0,0,"$100,001-$150,000"
1029226538,0,0,Married,College graduate,White,Long,4,2,1,Low,1,0,0,"$100,001-$150,000"
1029226767,0,1,Married,College graduate,White,Short,3,3,1,Medium,1,1,1,"$250,001-$299,999"
1029226856,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,6,2,1,Low,0,0,1,"$75,001-$100,000"
1029227151,0,0,Single/Not Married,College graduate,White,Medium,4,2,0,Medium,1,1,0,"$100,001-$150,000"
1029227607,0,0,Married,College graduate,White,Long,4,3,1,Medium,1,0,0,"$100,001-$150,000"
1029227631,1,0,Single/Not Married,Post graduate study/degree,African-American/Black,Long,3,1,0,Medium,1,0,0,"$50,001-$75,000"
1029227763,0,0,Married,Some college,White,Long,5,3,1,Medium,1,0,0,"$150,001-$200,000"
1029228107,0,1,Married,Some college,White,Long,3,1,1,Low,1,1,0,"$50,001-$75,000"
1029228441,0,0,Married,Post graduate study/degree,White,Long,4,0,1,High,0,1,0,"$150,001-$200,000"
1029228719,0,0,Married,College graduate,Hispanic,Medium,3,2,1,Medium,1,1,0,"$150,001-$200,000"
1029229022,0,0,Married,College graduate,White,Medium,2,1,1,Medium,0,1,0,"$200,001-$250,000"
1029229324,0,1,Married,College graduate,White,Long,4,2,1,Low,0,0,1,"$100,001-$150,000"
1029229375,0,0,Single/Not Married,College graduate,White,Medium,3,3,1,Medium,1,0,0,"$75,001-$100,000"
1029229391,0,2,Married,College graduate,White,Medium,6,3,1,Medium,1,0,0,"$50,001-$75,000"
1029229928,0,0,Married,Some college,White,Long,6,2,0,Low,1,0,0,"$50,001-$75,000"
1029230098,1,0,Married,Post graduate study/degree,White,Long,3,2,1,Medium,1,0,0,"$200,001-$250,000"
1029230179,1,0,Married,Some college,African-American/Black,Long,2,0,1,Low,1,0,0,"$30,000-$50,000"
1029230918,0,2,Married,High school graduate or less,White,Short,4,2,1,Medium,0,1,0,"$75,001-$100,000"
1029231205,0,2,Married,College graduate,White,Long,2,2,1,Low,1,0,0,"$75,001-$100,000"
1029231493,0,0,Divorced/Widowed/Separated,Other,White,Long,6,1,0,Medium,1,0,0,"$75,001-$100,000"
1029232279,0,0,Married,Some college,Hispanic,Medium,5,2,0,Low,1,0,0,"$75,001-$100,000"
1029232333,0,2,Married,Post graduate study/degree,White,Long,2,2,0,Medium,0,1,0,"$100,001-$150,000"
1029232643,0,0,Married,Post graduate study/degree,White,Long,4,3,1,High,1,1,0,"$300,000+"
1029347254,1,1,Married,Some college,African-American/Black,Short,4,2,0,Medium,0,1,0,"$50,001-$75,000"
1029347360,1,1,Married,College graduate,Hispanic,Short,3,3,0,Low,1,1,0,"$150,001-$200,000"
1029347556,0,0,Divorced/Widowed/Separated,Some college,African-American/Black,Short,2,0,0,High,1,0,0,"$75,001-$100,000"
1029347874,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,0,0,"$150,001-$200,000"
1029348048,0,1,Divorced/Widowed/Separated,Some college,White,Long,5,2,0,Low,0,1,0,"$100,001-$150,000"
1029348358,0,1,Married,Post graduate study/degree,Asian,Long,3,0,1,Medium,0,1,0,"$100,001-$150,000"
1029348528,0,0,Married,Post graduate study/degree,White,Long,3,2,1,Low,1,0,0,"$200,001-$250,000"
1029348757,0,2,Married,Some college,White,Long,2,3,1,Low,1,0,0,"$75,001-$100,000"
1029349001,0,0,Married,College graduate,White,Short,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1029350093,0,0,Married,Post graduate study/degree,White,Medium,4,2,0,High,1,1,0,"$200,001-$250,000"
1029350123,0,0,Married,High school graduate or less,White,Long,5,3,0,Low,0,0,1,"$50,001-$75,000"
1029350255,0,2,Single/Not Married,College graduate,African-American/Black,Medium,4,3,0,Low,1,1,0,"$100,001-$150,000"
1029350298,0,0,Married,Post graduate study/degree,White,Long,6,3,1,Low,1,1,0,"$100,001-$150,000"
1029350301,0,1,Married,Some college,White,Short,3,2,1,Medium,1,0,0,"$150,001-$200,000"
1029350441,0,0,Married,College graduate,White,Medium,4,1,1,Low,0,1,1,"$100,001-$150,000"
1029350506,0,0,Married,College graduate,White,Long,6,3,1,Low,0,1,0,"$75,001-$100,000"
1029350638,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,0,1,"$150,001-$200,000"
1029351090,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Medium,1,1,1,"$50,001-$75,000"
1029351677,0,0,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Long,4,1,1,High,0,1,0,"$50,001-$75,000"
1029351685,0,0,Married,College graduate,White,Short,6,3,1,Low,1,0,0,"$100,001-$150,000"
1029351855,0,0,Married,College graduate,White,Long,6,2,1,High,1,0,0,"$75,001-$100,000"
1029351871,0,0,Married,Post graduate study/degree,Hispanic,Long,3,2,1,Medium,1,0,0,"$200,001-$250,000"
1029352061,0,0,Married,Some college,White,Medium,6,3,1,Low,0,1,0,"$75,001-$100,000"
1029352479,0,0,Married,Some college,White,Short,3,3,1,Very High,0,0,1,"$100,001-$150,000"
1029352711,0,0,Married,Some college,White,Medium,4,2,1,Low,1,0,0,"$100,001-$150,000"
1029353424,1,0,Married,Some college,Hispanic,Long,3,0,1,High,1,1,0,"$75,001-$100,000"
1029353483,0,0,Single/Not Married,College graduate,White,Medium,3,2,0,Low,1,1,0,"$30,000-$50,000"
1029353629,0,0,Married,High school graduate or less,White,Long,4,1,1,Low,0,0,1,"$50,001-$75,000"
1029353653,0,1,Married,Some college,Hispanic,Medium,5,2,1,Medium,0,1,0,"$200,001-$250,000"
1029353785,0,0,Married,College graduate,White,Long,2,0,1,Medium,0,1,0,"$50,001-$75,000"
1029354145,0,2,Married,College graduate,White,Short,2,3,0,Medium,1,0,0,"$75,001-$100,000"
1029354170,0,0,Married,College graduate,Hispanic,Short,2,2,1,High,1,1,0,"$100,001-$150,000"
1029354536,0,0,Married,College graduate,White,Medium,3,3,1,Medium,1,0,0,"$250,001-$299,999"
1029354609,0,0,Married,Post graduate study/degree,African-American/Black,Long,2,2,0,Medium,1,0,0,"$75,001-$100,000"
1029355001,0,2,Divorced/Widowed/Separated,College graduate,White,Short,3,0,0,Very High,1,0,0,"$50,001-$75,000"
1029355214,0,0,Married,Post graduate study/degree,White,Medium,6,2,1,Low,0,0,1,"$75,001-$100,000"
1029355354,0,0,Married,Post graduate study/degree,Hispanic,Medium,3,2,0,Medium,1,1,0,"$75,001-$100,000"
1029473772,0,0,Married,College graduate,White,Long,2,2,1,Medium,0,1,0,"$100,001-$150,000"
1029473780,0,0,Married,Post graduate study/degree,White,Long,6,1,1,Low,1,0,0,"$100,001-$150,000"
1029473888,0,0,Married,Some college,White,Medium,4,2,1,High,0,1,0,"$200,001-$250,000"
1029474167,0,0,Married,Post graduate study/degree,White,Long,6,3,1,Low,1,0,0,"$75,001-$100,000"
1029474515,1,1,Married,High school graduate or less,White,Long,6,2,1,Medium,0,0,1,"$75,001-$100,000"
1029474647,0,0,Married,College graduate,White,Long,4,3,1,Low,0,0,1,"$100,001-$150,000"
1029474736,1,0,Married,College graduate,White,Short,4,2,1,Low,0,1,0,"$75,001-$100,000"
1029475392,0,0,Married,Some college,White,Medium,4,3,1,Low,1,0,0,"$150,001-$200,000"
1029476135,0,0,Married,Some college,African-American/Black,Long,5,3,1,Medium,1,0,0,"$30,000-$50,000"
1029476186,0,2,Married,College graduate,White,Long,5,2,1,High,1,1,1,"$100,001-$150,000"
1029477255,0,0,Married,Post graduate study/degree,White,Long,5,0,1,Medium,0,0,1,"$150,001-$200,000"
1029477344,0,0,Married,College graduate,White,Short,4,3,1,Medium,0,0,1,"$300,000+"
1029477689,0,1,Married,College graduate,White,Medium,4,1,0,Low,1,0,0,"$300,000+"
1029477760,1,1,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,Hispanic,Medium,2,0,1,Low,1,0,0,"$50,001-$75,000"
1029478464,0,0,Married,College graduate,Asian,Medium,3,3,0,Low,1,1,0,"$100,001-$150,000"
1029478928,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,3,2,1,Medium,0,1,0,"$150,001-$200,000"
1029479045,0,0,Married,Post graduate study/degree,White,Long,2,3,1,Medium,1,0,0,"$100,001-$150,000"
1029479053,0,2,Married,College graduate,White,Short,6,2,1,Low,0,0,1,"$50,001-$75,000"
1029479240,0,0,Married,Post graduate study/degree,White,Long,2,3,1,Low,1,1,0,"$100,001-$150,000"
1029479380,0,0,Married,College graduate,Asian,Long,3,2,1,Low,1,0,0,"$150,001-$200,000"
1029479720,0,0,Married,Post graduate study/degree,White,Long,4,3,0,Medium,1,0,0,"$75,001-$100,000"
1029479916,0,0,Married,College graduate,White,Medium,3,3,1,Low,1,0,0,"$150,001-$200,000"
1029479940,0,2,Married,Post graduate study/degree,White,Medium,4,2,1,High,0,0,1,"$100,001-$150,000"
1029479991,1,2,Married,Some college,White,Long,5,2,0,Medium,1,0,0,"$150,001-$200,000"
1029480043,0,0,Married,High school graduate or less,White,Long,5,3,1,Low,0,0,1,"$100,001-$150,000"
1029480418,0,0,Divorced/Widowed/Separated,Some college,White,Long,5,0,1,Medium,0,1,0,"$75,001-$100,000"
1029480493,0,0,Married,Some college,White,Medium,6,1,0,Medium,1,1,0,"$75,001-$100,000"
1029480787,0,0,Married,Some college,White,Long,3,0,0,Medium,1,0,0,"$50,001-$75,000"
1029480914,0,1,Married,College graduate,Hispanic,Medium,3,2,0,Low,1,0,0,"$50,001-$75,000"
1029481260,0,0,Married,College graduate,White,Medium,6,2,0,Medium,1,1,0,"$150,001-$200,000"
1029481287,0,0,Married,College graduate,White,Long,4,2,1,Medium,1,0,0,"$100,001-$150,000"
1029481384,0,0,Married,Some college,White,Short,3,0,1,Medium,1,0,0,"$100,001-$150,000"
1029481457,0,0,Married,Some college,White,Short,4,2,1,Low,1,0,0,"$75,001-$100,000"
1029481503,0,0,Single/Not Married,College graduate,White,Short,4,0,0,High,0,1,0,"$30,000-$50,000"
1029481775,0,0,Married,College graduate,Hispanic,Long,3,1,1,Medium,1,1,0,"$75,001-$100,000"
1029608970,0,1,Married,Some college,Hispanic,Medium,3,0,1,Medium,0,1,0,"$100,001-$150,000"
1029609038,0,1,Married,High school graduate or less,White,Medium,3,1,0,Medium,0,0,1,"$75,001-$100,000"
1029609461,0,1,Married,College graduate,White,Medium,2,3,1,Low,0,1,0,"$30,000-$50,000"
1029609739,0,0,Married,College graduate,White,Medium,4,3,1,High,1,1,0,"$300,000+"
1029609852,1,2,Married,Other,Asian,Long,3,3,1,High,1,1,0,"$150,001-$200,000"
1029609933,0,1,Married,College graduate,White,Medium,3,2,0,Medium,1,0,0,"$100,001-$150,000"
1029610400,0,1,Married,Post graduate study/degree,White,Long,3,3,1,Medium,0,0,1,"$150,001-$200,000"
1029610788,0,0,Married,Some college,White,Long,3,1,1,High,0,1,0,"$75,001-$100,000"
1029611067,0,1,Married,College graduate,White,Long,4,1,1,Medium,1,0,0,"$100,001-$150,000"
1029611237,0,0,Married,College graduate,White,Long,3,2,1,Medium,0,1,0,"$100,001-$150,000"
1029611288,0,1,Married,Post graduate study/degree,White,Medium,2,2,0,Low,1,0,0,"$100,001-$150,000"
1029611350,0,0,Married,College graduate,White,Long,3,1,1,Medium,1,1,1,"$50,001-$75,000"
1029611539,0,1,Married,College graduate,White,Medium,4,0,0,Low,1,0,0,"$75,001-$100,000"
1029611652,0,2,Married,College graduate,White,Short,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1029612209,0,0,Married,Post graduate study/degree,White,Long,2,2,1,Medium,1,0,0,"$100,001-$150,000"
1029612292,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Long,6,1,0,Medium,1,0,0,"$100,001-$150,000"
1029612390,0,0,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$100,001-$150,000"
1029612918,0,0,Married,Post graduate study/degree,White,Medium,3,0,1,High,1,0,0,"$100,001-$150,000"
1029613019,1,1,Single/Not Married,Post graduate study/degree,White,Short,2,3,1,Low,1,1,0,"$100,001-$150,000"
1029613582,0,1,Married,College graduate,White,Medium,3,1,0,Low,1,1,0,"$100,001-$150,000"
1029613744,0,1,Married,College graduate,White,Long,2,2,0,Medium,0,1,1,"$100,001-$150,000"
1029613809,0,2,Married,Post graduate study/degree,Hispanic,Long,2,3,1,Medium,0,1,0,"$75,001-$100,000"
1029614007,0,2,Married,Post graduate study/degree,White,Long,6,3,1,Low,1,0,0,"$100,001-$150,000"
1029614015,0,1,Married,College graduate,White,Medium,5,2,0,High,0,1,0,"$100,001-$150,000"
1029614031,0,1,Married,College graduate,White,Short,2,0,1,Low,1,0,0,"$75,001-$100,000"
1029614341,0,2,Married,Post graduate study/degree,White,Long,6,2,1,Low,1,0,0,"$50,001-$75,000"
1029614872,1,0,Married,Post graduate study/degree,African-American/Black,Medium,2,0,1,Low,0,1,0,"$50,001-$75,000"
1029615470,0,0,Married,Some college,White,Long,3,0,1,High,1,1,1,"$50,001-$75,000"
1029615720,1,2,Married,College graduate,White,Long,2,3,1,Medium,1,1,1,"$100,001-$150,000"
1029615801,0,0,Married,Post graduate study/degree,White,Long,3,2,1,High,0,0,1,"$100,001-$150,000"
1029616182,0,0,Married,College graduate,Hispanic,Long,5,3,0,High,1,0,0,"$75,001-$100,000"
1029616271,1,0,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$100,001-$150,000"
1029616298,0,0,Living With Sig Oth/Dom Prtnr,Other,Hispanic,Long,2,0,1,High,1,1,0,"$30,000-$50,000"
1029616450,1,0,Married,College graduate,White,Long,3,2,1,Medium,1,1,0,"$100,001-$150,000"
1029616930,0,0,Married,High school graduate or less,Asian,Long,3,0,1,Medium,1,1,0,"$100,001-$150,000"
1029617634,0,0,Married,Post graduate study/degree,White,Long,6,3,1,Low,1,0,0,"$150,001-$200,000"
1029618231,1,2,Living With Sig Oth/Dom Prtnr,Some college,Hispanic,Long,2,0,1,High,1,0,0,"$30,000-$50,000"
1029740126,1,0,Married,College graduate,White,Long,3,2,1,Medium,0,0,0,"$100,001-$150,000"
1029740347,0,0,Married,Some college,White,Long,3,3,0,Medium,1,0,0,"$100,001-$150,000"
1029740355,0,0,Married,College graduate,White,Long,3,3,0,Medium,0,1,0,"$200,001-$250,000"
1029740495,0,1,Married,College graduate,White,Long,3,1,0,Medium,1,0,0,"$75,001-$100,000"
1029740908,1,0,Married,College graduate,African-American/Black,Long,3,2,1,Medium,1,0,0,"$50,001-$75,000"
1029741114,0,1,Married,College graduate,White,Medium,6,3,0,Medium,1,0,0,"$75,001-$100,000"
1029741173,0,1,Married,Post graduate study/degree,White,Long,2,0,1,Medium,0,0,0,"$100,001-$150,000"
1029741327,1,0,Married,Some college,White,Long,5,1,1,Medium,0,1,1,"$50,001-$75,000"
1029741530,0,1,Married,Some college,White,Medium,4,0,1,Medium,0,0,1,"$150,001-$200,000"
1029741580,0,1,Married,Post graduate study/degree,White,Medium,5,3,1,Medium,1,1,0,"$100,001-$150,000"
1029742307,0,1,Married,Post graduate study/degree,White,Medium,4,3,1,Medium,1,1,0,"$100,001-$150,000"
1029742480,0,0,Married,Post graduate study/degree,White,Long,4,3,1,High,0,0,1,"$300,000+"
1029742544,0,0,Married,Some college,Hispanic,Medium,5,3,0,Low,1,0,0,"$75,001-$100,000"
1029742870,0,1,Married,College graduate,White,Medium,2,3,1,Medium,1,0,0,"$150,001-$200,000"
